[micron],Mean
965,51616.516
966,51572.789
967,51623.082
968,51764.055
969,51823.004
970,51859.750
971,51718.383
972,51615.055
973,51435.039
974,51307.059
975,51247.434
976,51173.113
977,51164.969
978,51096.695
979,51097.375
980,51058.574
981,51027.691
982,51058.938
983,51228.547
984,51342.316
985,51311.539
986,51148.402
987,51132.707
988,51200.941
989,51234.984
990,51219.027
991,51147.848
992,51162.969
993,51073.715
994,51081.219
995,51204.270
996,51223.855
997,51257.098
998,51108.574
999,51379.742
1000,51588.457
1001,51703.898
1002,51583.211
1003,51420.996
1004,51464.832
1005,51370.438
1006,51363.469
1007,51258.281
1008,51226.891
1009,51213.898
1010,51249.707
1011,51478.039
1012,51550.988
1013,51539.434
1014,51339.676
1015,51253.965
1016,51324.461
1017,51338.812
1018,51432.219
1019,51360.918
1020,51292.160
1021,51162.504
1022,51079.430
1023,51110.102
1024,51140.270
1025,51253.488
1026,51214.785
1027,51496.992
1028,51710.727
1029,51912.531
1030,51794.984
1031,51600.480
1032,51476.688
1033,51395.410
1034,51308.727
1035,51197.023
1036,51119.129
1037,51133.637
1038,51188.355
1039,51282.066
1040,51220.195
1041,51185.027
1042,51229.801
1043,51213.500
1044,51231.465
1045,51113.914
1046,51088.910
1047,51224.766
1048,51333.562
1049,51383.238
1050,51272.043
1051,51120.602
1052,51126.301
1053,51130.605
1054,51399.082
1055,51586.863
1056,51736.484
1057,51635.426
1058,51444.887
1059,51333.734
1060,51239.703
1061,51188.438
1062,51109.531
1063,50985.578
1064,50890.293
1065,50863.941
1066,50869.934
1067,50832.645
1068,50831.848
1069,50985.398
1070,51129.520
1071,51320.121
1072,51275.594
1073,51231.688
1074,51134.215
1075,51049.637
1076,50989.855
1077,50965.066
1078,50997.332
1079,50917.898
1080,50854.969
1081,50883.656
1082,50917.172
1083,50886.578
1084,50889.762
1085,50933.496
1086,50935.801
1087,50821.824
1088,50712.738
1089,50732.422
1090,50780.320
1091,50777.852
1092,50689.074
1093,50581.551
1094,50535.734
1095,50503.047
1096,50520.387
1097,50725.000
1098,50935.602
1099,51143.156
1100,51105.918
1101,50986.723
1102,50932.348
1103,50900.043
1104,51006.133
1105,50996.906
1106,51003.727
1107,50944.469
1108,50954.664
1109,51092.238
1110,51300.062
1111,51433.402
1112,51371.738
1113,51224.961
1114,51066.621
1115,50952.547
1116,51086.508
1117,51323.508
1118,51493.945
1119,51418.676
1120,51461.773
1121,51557.371
1122,51664.539
1123,51457.984
1124,51266.516
1125,51089.371
1126,51041.219
1127,50968.980
1128,50912.168
1129,50930.547
1130,50914.430
1131,50927.023
1132,50822.895
1133,50924.828
1134,50992.605
1135,51270.473
1136,51348.680
1137,51451.633
1138,51336.262
1139,51307.973
1140,51328.391
1141,51416.582
1142,51497.727
1143,51460.355
1144,51328.461
1145,51260.801
1146,51367.766
1147,51696.207
1148,51863.246
1149,51843.840
1150,51592.422
1151,51435.617
1152,51403.426
1153,51423.328
1154,51368.723
1155,51287.156
1156,51172.449
