[micron],Mean
1720,3000.021
1721,3042.560
1722,2963.444
1723,2998.232
1724,2975.966
1725,2956.412
1726,2931.338
1727,2943.403
1728,3008.122
1729,3162.877
1730,3157.901
1731,3114.920
1732,3012.908
1733,3015.770
1734,2963.383
1735,3088.890
1736,3056.915
1737,2980.149
1738,2978.038
1739,2994.566
1740,3075.350
1741,3134.905
1742,3138.604
1743,3162.157
1744,3148.238
1745,3189.064
1746,3150.408
1747,3157.515
1748,3151.837
1749,3197.787
1750,3274.142
1751,3376.969
1752,3390.729
1753,3404.069
1754,3275.464
1755,3115.959
1756,3094.930
1757,3083.721
1758,3167.904
1759,3163.923
1760,3218.209
1761,3276.474
1762,3304.797
1763,3331.511
1764,3240.768
1765,3316.469
1766,3405.855
1767,3401.338
1768,3417.243
1769,3421.719
1770,3464.625
1771,3398.239
1772,3362.641
1773,3346.382
1774,3344.825
1775,3333.123
1776,3246.884
1777,3218.100
1778,3280.938
1779,3200.567
1780,3130.588
1781,3058.691
1782,3194.981
1783,3196.855
1784,3288.988
1785,3141.989
1786,3084.201
1787,3137.140
1788,3131.005
1789,3114.366
1790,2990.243
1791,3005.989
1792,2963.280
1793,3134.925
1794,3070.993
1795,3117.922
1796,3147.434
1797,3129.033
1798,3133.023
1799,3174.760
1800,3220.095
1801,3241.991
1802,3230.469
1803,3316.580
1804,3382.984
1805,3341.447
1806,3260.744
1807,3174.569
1808,3110.070
1809,3158.690
1810,3281.691
1811,3350.631
1812,3422.422
1813,3536.723
1814,3574.246
1815,3508.254
1816,3379.019
1817,3389.059
1818,3462.152
1819,3501.180
1820,3582.645
1821,3436.986
1822,3450.228
1823,3388.824
1824,3406.995
1825,3389.219
1826,3406.802
1827,3365.736
1828,3404.146
1829,3331.912
1830,3329.372
1831,3280.230
1832,3287.355
1833,3282.170
1834,3341.246
1835,3406.574
1836,3426.323
1837,3389.992
1838,3362.205
1839,3205.271
1840,3202.073
1841,3130.812
1842,3211.834
1843,3245.939
1844,3257.729
1845,3313.874
1846,3344.622
1847,3348.672
1848,3346.870
1849,3395.928
1850,3542.190
1851,3494.692
1852,3449.064
1853,3335.277
1854,3302.574
1855,3334.063
1856,3413.225
1857,3440.641
1858,3358.976
1859,3377.321
1860,3315.270
1861,3433.331
1862,3309.000
1863,3340.100
1864,3227.803
1865,3221.171
1866,3155.135
1867,3193.966
1868,3183.499
1869,3221.808
