[micron],Mean
1641,1625.822
1642,1617.734
1643,1632.200
1644,1650.283
1645,1642.898
1646,1655.754
1647,1672.071
1648,1666.596
1649,1673.888
1650,1680.720
1651,1673.970
1652,1674.280
1653,1671.821
1654,1661.928
1655,1658.680
1656,1647.934
1657,1638.541
1658,1638.702
1659,1628.532
1660,1616.276
1661,1619.912
1662,1612.426
1663,1600.691
1664,1609.874
1665,1608.095
1666,1601.846
1667,1613.320
1668,1620.061
1669,1617.532
1670,1624.335
1671,1640.728
1672,1641.821
1673,1644.922
1674,1662.615
1675,1661.099
1676,1661.923
1677,1682.605
1678,1674.794
1679,1679.921
1680,1690.264
1681,1677.221
1682,1688.987
1683,1692.517
1684,1676.997
1685,1692.680
1686,1696.458
1687,1682.198
1688,1700.901
1689,1712.167
1690,1702.834
1691,1715.586
1692,1735.864
1693,1721.030
1694,1728.868
1695,1747.245
1696,1731.430
1697,1736.579
1698,1752.790
1699,1733.129
1700,1738.015
1701,1743.993
1702,1726.898
1703,1728.673
1704,1727.767
1705,1713.629
1706,1720.192
1707,1720.106
1708,1709.374
1709,1717.202
1710,1717.020
1711,1704.281
1712,1709.655
1713,1709.068
1714,1693.817
1715,1694.912
1716,1694.825
1717,1679.789
1718,1678.735
1719,1676.595
1720,1662.408
1721,1660.682
1722,1661.498
1723,1649.872
1724,1656.681
1725,1657.443
1726,1651.595
1727,1662.698
1728,1660.563
1729,1658.385
1730,1670.427
1731,1666.659
1732,1668.096
1733,1677.826
1734,1671.912
1735,1672.349
1736,1676.505
1737,1677.544
1738,1678.420
1739,1679.589
1740,1685.644
1741,1684.046
1742,1692.306
1743,1709.796
1744,1706.926
1745,1719.517
1746,1734.323
1747,1727.214
1748,1744.539
1749,1755.958
1750,1749.453
1751,1764.180
1752,1769.590
1753,1762.434
1754,1774.542
1755,1777.934
1756,1769.007
1757,1777.688
1758,1781.305
1759,1773.724
1760,1781.579
1761,1793.680
1762,1788.426
1763,1798.111
1764,1813.040
1765,1812.467
1766,1822.255
1767,1835.293
1768,1833.931
1769,1841.562
1770,1845.873
1771,1837.929
1772,1840.310
1773,1833.417
1774,1821.315
